frame,gt_v0_x,gt_v0_y,gt_v0_z,gt_v1_x,gt_v1_y,gt_v1_z,gt_v2_x,gt_v2_y,gt_v2_z,gt_v3_x,gt_v3_y,gt_v3_z,gt_v4_x,gt_v4_y,gt_v4_z,gt_v5_x,gt_v5_y,gt_v5_z,gt_v6_x,gt_v6_y,gt_v6_z,gt_v7_x,gt_v7_y,gt_v7_z,gt_m0_x,gt_m0_y,gt_m0_z,gt_m1_x,gt_m1_y,gt_m1_z,gt_m2_x,gt_m2_y,gt_m2_z,gt_center_x,gt_center_y,gt_center_z,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_m0_x,noisy_m0_y,noisy_m0_z,noisy_m1_x,noisy_m1_y,noisy_m1_z,noisy_m2_x,noisy_m2_y,noisy_m2_z,noisy_center_x,noisy_center_y,noisy_center_z,optimized_v0_x,optimized_v0_y,optimized_v0_z,optimized_v1_x,optimized_v1_y,optimized_v1_z,optimized_v2_x,optimized_v2_y,optimized_v2_z,optimized_v3_x,optimized_v3_y,optimized_v3_z,optimized_v4_x,optimized_v4_y,optimized_v4_z,optimized_v5_x,optimized_v5_y,optimized_v5_z,optimized_v6_x,optimized_v6_y,optimized_v6_z,optimized_v7_x,optimized_v7_y,optimized_v7_z,optimized_m0_x,optimized_m0_y,optimized_m0_z,optimized_m1_x,optimized_m1_y,optimized_m1_z,optimized_m2_x,optimized_m2_y,optimized_m2_z,optimized_center_x,optimized_center_y,optimized_center_z
83,-2.6108730505215565,0.27499697429734216,-2.510853201032345,-1.5648131902281361,0.22042802218883262,-0.8070982309299275,-0.9598941575196769,2.1011855047255104,-1.1182641926760044,-2.0059540178130977,2.15575445683402,-2.822019162778422,-4.204558004503984,0.9530629897767185,-1.510655847455587,-3.1584981442105633,0.898494037668209,0.1930991226468306,-2.5535791115021045,2.7792515202048866,-0.11806683909924631,-3.5996389717955246,2.833820472313396,-1.8218218092016638,-3.035915355543175,0.1165561353486062,-1.081085548756238,-1.646956954281487,0.3139525816944626,-0.4015053823780511,-4.358197106000281,1.2712950459154106,-1.1713574759046013,-2.6998980058108715,1.2653452491788542,-1.1972389606877505,-2.525475452866334,0.3164835243335332,-2.4645243480205345,-1.5604617233637896,0.27624197364068326,-1.0600542386993579,-0.9895549034266568,2.1253176982171884,-1.233365601037955,-1.9673216860319416,2.135307334735408,-2.646471592946873,-4.047256031982498,0.9064824328649023,-1.5257396186122565,-3.1658929007714027,0.8533280900522467,0.21260162104964328,-2.6294073183908635,2.666189986711134,-0.055795716709219456,-3.5366860133733433,2.753388896347397,-1.732286266125404,-3.0990731284597084,0.14187265915240432,-0.9990511474949925,-1.6503182107518584,0.35942667290857605,-0.45314834676680826,-4.3778437643430905,1.2507091028273767,-1.2460153105586251,-2.6862991939783174,1.2531589428900773,-1.2003500514474894,-2.5973357858871307,0.293261797120258,-2.5211263850690333,-1.5335713394871608,0.2014537465148145,-0.8108331861661122,-0.9671534740991075,2.1147775938971716,-1.0933080276036553,-2.0077814113943466,2.1652030923181345,-2.798154661550898,-4.185735709484095,0.9187374463866553,-1.5136261085029934,-3.1373599859591472,0.8616278802039248,0.19518306675487418,-2.5683971020541194,2.74252858799363,-0.08425442122443938,-3.6002698809078995,2.8193180770572823,-1.7909096295896607,-3.0120744658403815,0.09866140319289607,-1.0809654306544902,-1.6253366483705642,0.3032880222814358,-0.4212087601595963,-4.348637177007456,1.2457413660252306,-1.1466658430180545,-2.6894229982264917,1.251327182999221,-1.18780630788946
84,-2.714173052200354,0.2138474156889758,-2.481544337069023,-1.5685803676372463,0.1426003046611839,-0.8436978087747248,-1.0044059592420167,2.0357993902315723,-1.155954849219512,-2.1499986438051244,2.107046501259364,-2.7938013775138097,-4.253434121021164,0.8547226543787214,-1.3770289272865348,-3.1078414364580564,0.7834755433509295,0.26081760100776297,-2.543667028062827,2.676674628921318,-0.05143943943702389,-3.6892597126259346,2.74792173994911,-1.6892859677313221,-3.0520508464280125,0.02536170812735561,-1.0322991079194332,-1.6276306252759016,0.2280445238104769,-0.4323435180632069,-4.390309625489492,1.16509289957093,-1.0235668965450864,-2.7364864925678303,1.1800533918136307,-1.1472858753229014,-2.731850468511932,0.05898558580260113,-2.5306597117832332,-1.5970679169742135,0.11698232941164588,-0.8678475533618026,-1.0105823792280295,2.0837435420401786,-1.0685031418062598,-2.214975166489951,1.9867264157204498,-2.89800581873812,-4.302154413140657,0.8195305225970705,-1.4540285339062806,-3.237453102883046,0.7378634606035107,0.2789602630191601,-2.4841640814792703,2.620932323610486,-0.0927392216513673,-3.7819295435106657,2.744777822911632,-1.7741288311504035,-2.9947380651038924,-0.15322494106605553,-1.0682620751646794,-1.5975198913567275,0.24642797544272735,-0.16304015166515723,-4.355329623032702,1.064687439886729,-1.0331133212539936,-2.7552513319737355,1.1206756797237252,-1.1519425543147397,-2.6957658690050788,0.17415160938138186,-2.4742799785944287,-1.559589268212567,0.11257182304992841,-0.8098170010785151,-1.0301738587963165,2.029866502915882,-1.1340542815819865,-2.142476171849548,2.0504101158200867,-2.7936665267756835,-4.248054990899055,0.7898780137279846,-1.4063050774714,-3.127759364904528,0.762786706662876,0.2570005856977442,-2.595257667808049,2.6477241430014096,-0.06400463107048249,-3.6992275595479502,2.6947189887831837,-1.7260431445267606,-3.046748526977243,-0.011232296652059937,-1.016067016859128,-1.6361050074632406,0.21713349220976708,-0.41763020379217475,-4.399480074428883,1.1184730496665447,-1.035867451872225,-2.74369439635386,1.1442256498697259,-1.1473395207204582
85,-2.8161138047279355,0.1508926117817866,-2.443489706133903,-1.5748807739594894,0.06534403126592414,-0.8775963497072594,-1.0515820188869613,1.9704981601119798,-1.1883151265463305,-2.292815049655407,2.056046740627842,-2.754208482972974,-4.294457126243246,0.7534448383253016,-1.2387358565785123,-3.0532240954748,0.6678962578094392,0.32715749984813103,-2.5299253404022712,2.5730503866554946,0.016438723009059908,-3.771158371170717,2.6585989671713572,-1.5494546334175834,-3.0654936388694995,-0.06689409741590113,-0.980486408933118,-1.6104473175715193,0.14289457817007212,-0.46199926880995446,-4.41367261196221,1.055915838467024,-0.872267628708677,-2.770342740811278,1.0934262102700292,-1.09299611263192,-2.9937384380745806,0.1428326368521105,-2.526795311833979,-1.4833417464034733,0.010390003806370646,-0.8892729412867841,-1.1151378030274017,2.1443832952973128,-1.2204394031581216,-2.1095593453074866,2.1374619168396687,-2.706001810239435,-4.257583811511494,0.7928245681469268,-1.4315031145130732,-3.0811124348898753,0.7524120549278713,0.3222677815007205,-2.6704443250826286,2.567809941597748,0.18684927463460904,-3.646469199617245,2.652398566234754,-1.4543097057117746,-3.1021443409063045,-0.23728125609857303,-1.0729330077460735,-1.4541584407206996,0.1154952699871417,-0.48633766674745627,-4.443656431589698,1.2463294974243246,-0.7096717371724707,-2.759758756102808,1.1204596813650596,-1.0898316038430762,-2.812292678003997,0.19715073943240968,-2.4665987825146685,-1.567917147898611,0.05237217438158148,-0.88682188403471,-1.050724992910982,1.9819067367923704,-1.1529760245612293,-2.2711830818365057,2.0854075669992684,-2.7314946058184573,-4.2864114968203655,0.7639598188601759,-1.2686872299038776,-3.057767752170545,0.6537216643867643,0.3126615790888363,-2.537459510397267,2.550773370111136,0.047962306584013126,-3.749619502239062,2.6807927359681134,-1.5322570377762768,-3.0661880618178663,-0.057876693940635215,-0.9987979776056972,-1.6175071855707934,0.13798029920302757,-0.48581021075759334,-4.410955027126303,1.074563468864852,-0.8735384355393498,-2.766184221526572,1.101886534641733,-1.0942143911671829
86,-2.9164235143194177,0.0861345074328459,-2.39683949246978,-1.5838200641625386,-0.011282411773525736,-0.9086600716732415,-1.1013666738928283,1.905293019496084,-1.2152173134258564,-2.4339701240497074,2.0027099387024556,-2.703396734222395,-4.327595640903288,0.6493827298943533,-1.0963224149015125,-2.994992190746409,0.5519658106879819,0.39185700589502614,-2.512538800476699,2.4685412419575914,0.08529976414241114,-3.845142250633578,2.5659581611639632,-1.4028796566541275,-3.076321200100341,-0.16009369875698853,-0.9258519328492232,-1.5956053656265872,0.058592283714744564,-0.4903555969185204,-4.428324382177403,0.9439482255929785,-0.7180567814834666,-2.801463655189891,1.0055590734647712,-1.034583929505517,-2.6945454909746043,0.07022998639284077,-2.3672770435950703,-1.7354843191046179,0.13641103083830172,-1.025438026800035,-1.0796891175165653,1.7955627667327996,-1.274103996099726,-2.5176963671546773,1.9419224126348738,-2.757309004537293,-4.382422520395796,0.732716121072384,-1.2068086942077645,-2.9729380480450227,0.6737617259185378,0.3405373694436865,-2.584330689551459,2.4454887794395663,0.20327228497848215,-3.825731487538242,2.5128367317032034,-1.3544919915353235,-3.186550415083983,-0.09195774771269373,-0.8849912020790465,-1.6263862127404756,-0.02526629612997855,-0.5790236891468661,-4.3748426485428125,1.0668462758418846,-0.7817875561863461,-2.816419756058932,1.023504707884702,-1.062492868160482,-2.9346122715410896,0.09572102698850327,-2.414959109051857,-1.58892949902312,-0.030861475598670696,-0.9188838811367265,-1.1052988797793049,1.9009654484490652,-1.228036818842416,-2.4267103013308136,1.986458147627852,-2.7242032980257775,-4.332010223809169,0.6581982962842491,-1.1264758158302144,-3.0021937076121734,0.5660457467585973,0.37201605886818356,-2.515104443402318,2.465422737325526,0.06427811530264549,-3.828554163806821,2.5774853799989184,-1.4342617919726341,-3.090401862915083,-0.1529511427757524,-0.9324501492844908,-1.6129758790001423,0.05662419083791648,-0.5159368439786992,-4.432993610540972,0.970075569274307,-0.7256476603552116,-2.806344076614637,1.008471265924592,-1.0531419267551998
87,-3.014829016733019,0.019578186213747406,-2.3417778031575303,-1.595485671306762,-0.0872271019748887,-0.9367663803537358,-1.1536861593255823,1.8401908162033933,-1.2365552392169163,-2.5730295047518394,1.9469961043920294,-2.6415666620207103,-4.352841594778305,0.5426965276052906,-0.9503506430473181,-2.9334982493520476,0.43589123941665453,0.4546607797564761,-2.491698737370868,2.3633091575949363,0.1548719208932956,-3.911042082797125,2.4701144457835724,-1.2501395019104986,-3.0846135110378285,-0.25411976672936953,-0.8686112969847317,-1.5832860561996163,-0.024780143994452608,-0.5173005929166348,-4.4343298246466185,0.8293814588825636,-0.5615429546312144,-2.8298491280272375,0.9165482657630434,-0.9722798521445017,-2.9689903463778706,-0.1891245156464595,-2.40023957622325,-1.5985915645938522,-0.17819544367307205,-1.0304170178326955,-1.2204641149724709,1.8694100890360306,-1.2552881410575538,-2.796852628084337,1.7349260891285228,-2.7022531798064278,-4.30707293617295,0.26794604333276717,-1.0003236606624812,-2.9861230350037897,0.5747250172374994,0.4161585985851898,-2.4533998388967753,2.3774348716036826,-0.058184727087424476,-3.834221361133951,2.491654096329201,-1.1993126379430397,-2.6919897403941957,-0.4625310606792284,-0.6961416320086209,-1.6120308081396517,0.003952746445848324,-0.521851817446759,-4.4767534579864225,0.7723981660586878,-0.5285920810739135,-2.813317257432388,0.8420541908339526,-0.9978587156869978,-3.013629801702539,-0.0697645909604514,-2.319020712741411,-1.5482986113724693,-0.10786615329831639,-0.9346511394744054,-1.1797664826474592,1.8372181075227907,-1.311825724569124,-2.61905788179989,1.8353519725348941,-2.697606394775501,-4.3278249150459835,0.454813837431831,-0.9308566053973237,-2.879673742904373,0.4504450572204984,0.4566667472190774,-2.5061007754104954,2.3632976944763695,0.08112770582043927,-3.9388689277646485,2.388277924111711,-1.308074031630695,-3.0388934471929376,-0.2966310402703649,-0.8250881764532735,-1.5440365696196923,-0.013823550551700814,-0.5324868585579798,-4.410602790079296,0.7695350917713727,-0.528082917705404,-2.818795813230889,0.8737140318171485,-0.9863543734786911
88,-3.111056734222241,-0.048767902451410494,-2.2785219415295774,-1.6099463403846006,-0.1624445383108315,-0.9618043529889335,-1.2084487778930493,1.7751942609188733,-1.252244692874786,-2.7095591717306897,1.8888708967782943,-2.5689622814154296,-4.370210137436459,0.4335530551891955,-0.8013966249112807,-2.8690997435988184,0.3198764193297745,0.515320963629363,-2.4676021811072673,2.2575152185594796,0.2248806237435106,-3.9687125749449077,2.3711918544189006,-1.091836964797133,-3.0904526295334174,-0.3488554413682443,-0.8089904039786441,-1.5736527917910872,-0.10714789004365377,-0.5427279172150925,-4.431780022446383,0.7124134630543449,-0.40334383672214236,-2.8555019186444475,0.8264908541886111,-0.906329766278195,-3.262774103889409,0.026290014300766065,-2.320141382018103,-1.7229532742886364,-0.20744582411041287,-0.8360894313026762,-1.2619822865946715,1.8110396227398353,-1.3253403204463332,-2.633766986738328,1.9574216706573146,-2.3841013980857886,-4.38776653198638,0.5004185356649862,-0.7915898709573863,-2.7395125654125168,0.24799318056890146,0.5898214949170911,-2.4870719107189356,2.25109640084863,0.23405587218834786,-3.9434885353022398,2.3595689501067048,-1.0703656464800804,-2.932640823777199,-0.2503104728067225,-0.7220749447289544,-1.6192067443934743,-0.1960719728664862,-0.44719786139131723,-4.344175343193404,0.8596805306294432,-0.4637418993190653,-2.8486671914813813,0.8508800577939055,-0.8669786716022059,-3.1299016680728107,-0.05098709333378337,-2.249746949773132,-1.6031548674591065,-0.18993058905649995,-0.9402183118249725,-1.197602362490201,1.759823146198793,-1.2491145999370663,-2.699548420530088,1.858232865580875,-2.563049471200164,-4.362379874940778,0.4448349032932279,-0.7785403260642006,-2.8516827914019167,0.33988745118475777,0.536435837885028,-2.441935202913391,2.257247306367589,0.22751894780836057,-3.936765804244563,2.3824496508926996,-1.0889672480400876,-3.0917575471857313,-0.34421629378082796,-0.767686653215264,-1.5774383861509367,-0.1142546116678016,-0.5349898651289422,-4.417282435833702,0.7431482288694052,-0.35887003093227965,-2.8463135782930205,0.8260213604134939,-0.8879298791293384
89,-3.204833641944486,-0.11889172574960782,-2.207321549572911,-1.6272517437377232,-0.23689556989829774,-0.9836751761396059,-1.2655451485544735,1.7103021673775478,-1.2622237552937072,-2.843127046761236,1.8283060115262375,-2.4858701287270124,-4.3797394651708785,0.32212535409420007,-0.6500482139523616,-2.8021575669641163,0.20412150994551026,0.5735981594809434,-2.4404509717808667,2.1513192472213554,0.29504958032684203,-4.018032869987629,2.2693230913700457,-0.9285967931064629,-3.0939222532501134,-0.4441845422210102,-0.7472245502574584,-1.5668503324906677,-0.18844358454402976,-0.5665372197815276,-4.420791780477156,0.5932481593756771,-0.24408376740033144,-2.8784275291926673,0.7354845562270572,-0.8369939467657812,-3.2277885074805206,-0.28284014200215124,-2.2465686601789985,-1.5275946926797785,-0.2835451078211175,-0.9196271966195235,-1.2845954591542548,1.7427078701997039,-1.376992894275274,-2.834606101797846,1.529192414436165,-2.504559744543211,-4.542786789542393,0.4427248057488817,-0.5723074786759105,-2.7554904687675084,0.3562221326614483,0.47870650739845966,-2.265714651989311,2.2445384036473937,0.27139405160494745,-3.904470855269335,2.158693740128882,-1.0110482092592303,-3.1547812255740832,-0.49708231302741174,-0.8528803145334837,-1.4445420257811352,-0.21432902458101294,-0.5312867229458397,-4.4778269171185245,0.41118782932082537,-0.21707803156118924,-2.8563816086504263,0.6915882371556006,-0.862022608508114,-3.2122496227097415,-0.1845855503850523,-2.183136703201473,-1.6100685893051585,-0.2830593059280502,-0.9631181797920635,-1.2604308712843495,1.6710143889277465,-1.310650682513419,-2.837335376408061,1.7293853619526633,-2.5361776268440024,-4.367004698555342,0.30158903806948784,-0.6470813992691596,-2.781180080234648,0.2368544588996514,0.5790310229251674,-2.4267360054150418,2.1586193075578275,0.231495686879144,-3.997198503971603,2.2438865107735575,-0.9972057016988403,-3.0830006992459698,-0.46349652977448397,-0.7034595620839441,-1.5624543296772286,-0.2032169272120713,-0.5606801574614888,-4.403289201151605,0.6026492304695136,-0.227349957215512,-2.867358907087159,0.7099672712137082,-0.8471212054795995
90,-3.2958882401239045,-0.19077746065012202,-2.128457622706221,-1.6474321796815248,-0.3105472961923599,-1.0022925356586008,-1.3248485328560444,1.6455097113629376,-1.2664530436733088,-2.9733045932984243,1.7652795469051754,-2.392618130720929,-4.381490564914877,0.2085922548867476,-0.4969027132041114,-2.7330345044724966,0.08882241934450963,0.6292623738435088,-2.4104508576470165,2.044879426899807,0.3651018658288008,-4.058906918089396,2.164649262442045,-0.7610632212188194,-3.0951072840045706,-0.5399917725416306,-0.683557497427679,-1.5630041193338136,-0.2686073141931653,-0.5886345361761411,-4.401507059146285,0.4720949151954274,-0.08439127340039831,-2.898634077597123,0.6436276084963065,-0.7645460304103544,-3.487113737665882,-0.1976408652586689,-2.265289126589502,-1.448704579758444,-0.2194110239748877,-0.9917171565314528,-1.1984778650905776,1.560878113616364,-1.2121051058062995,-2.953323549926553,1.7916815550385423,-2.2653827807102522,-4.3082413546368965,0.23746462116924993,-0.662391456826941,-2.829039134000443,0.07655152598493721,0.6385996112711739,-2.523471230114409,2.286047094457649,0.516741271354158,-3.9986950860501476,2.1718529485704194,-0.7822841182089346,-3.190299130006794,-0.5322437206897443,-0.657782243413404,-1.687180176881976,-0.23518967246867556,-0.604160441058616,-4.592287814934024,0.3860564141174772,-0.12575182674256274,-2.9288030599151043,0.6660042718693331,-0.7646839430238758,-3.282665506091428,-0.17314393011860474,-2.1448601276587507,-1.6512731729350496,-0.32125848508074983,-0.9693825754608589,-1.335829701151019,1.6550872741428129,-1.20598822912499,-2.9415505545864633,1.7638776250531176,-2.389954647754738,-4.407602358104425,0.20284372457388034,-0.5566405978422188,-2.7928664171024233,0.08779758576989494,0.6273248511697807,-2.4721892468624254,2.031967044724649,0.3886560160279129,-4.07190177406554,2.167887372086312,-0.7969980450411406,-3.115215501967697,-0.5385573721449858,-0.6880229462648744,-1.5953416765053006,-0.2650582720008675,-0.5640290399721566,-4.438073963033657,0.47756821540544186,-0.11877506659385784,-2.9185918065823113,0.6444555256737183,-0.7653336735014449
91,-3.383951528235794,-0.26440529885065267,-2.042241400819347,-1.6704983556303148,-0.3833729393294929,-1.017582957333365,-1.386215237808482,1.5808087072461918,-1.2649158669445388,-3.099668410413961,1.6997763477250318,-2.2895743104305204,-4.375546876253177,0.09313792898918272,-0.3425645179924502,-2.662093703647698,-0.025829711489657292,0.6820939254935315,-2.377810585825865,1.9383519350860272,0.4347610158823577,-4.091263758431344,2.0573195755648674,-0.589897427603624,-3.094093395397204,-0.6361629168140763,-0.6182405102601142,-1.5622196819421001,-0.3475866012253437,-0.6089326583864332,-4.374092316813922,0.34916797516683423,0.07510341196040982,-2.9161321682181693,0.5510186365517193,-0.689271936039463,-3.195182762501775,-0.20874998639727685,-2.175789557729336,-1.621894726688551,-0.5381033382233295,-0.9093138519446576,-1.4333277029902698,1.5714450883722748,-1.1323362021903198,-3.2283847672723858,1.5600645292137327,-2.347934243065121,-4.271708991151245,-0.05879667855850154,-0.6257800778035071,-2.7072095894885977,0.02934436850143475,0.8021201004674144,-2.424126722034405,1.8972092743744269,0.5501510893079324,-4.278237928400886,2.0184674980465664,-0.5708550386111182,-3.0491715232687002,-0.6871435861331646,-0.61479640908953,-1.811052417283399,-0.4134114424587285,-0.5635817871309864,-4.47232172023939,0.355066397325794,0.11979066204067962,-2.953874441029055,0.502308374914839,-0.6789386650680501,-3.3517641173929618,-0.2819293814293782,-2.0613452156730485,-1.6598022827509922,-0.40494392385178,-0.9717311031259592,-1.412015609528569,1.583811846037706,-1.1835839566413053,-3.077676589885901,1.6684284012729673,-2.283749770119783,-4.405446761148419,0.03132669079208511,-0.4118257608457941,-2.730610856721542,-0.059281126105651616,0.6877636509034928,-2.4768037449630955,1.8975078599421344,0.4729373033191151,-4.137309434154896,2.0094438502621004,-0.6286621011119911,-3.101091711938552,-0.6697688019915083,-0.6223577280318285,-1.5851422470271763,-0.3548075738309513,-0.5686051793148089,-4.421517998023037,0.29674416795594183,0.032497956939253836,-2.9417437594122857,0.5196847280957878,-0.6853329003366052
92,-3.468757977463837,-0.33975126452224014,-1.9490131399516337,-1.6964412566751326,-0.4553516893781634,-1.0294860968550736,-1.4494850938126924,1.5161879007204244,-1.2576182916416738,-3.221801814601397,1.6317883255763477,-2.177145334738234,-4.3620138729590945,-0.02404857773129543,-0.18764273066347226,-2.5896971521703893,-0.1396490025872188,0.7318843124330878,-2.3427409893079494,1.831890587511369,0.5037521176464876,-4.115057710096654,1.9474910123672924,-0.41577492545007244,-3.0909666055327234,-0.7325850310793766,-0.5515313650626228,-1.5645821328811154,-0.42533635008791026,-0.6273514789973653,-4.338737763693031,0.22468587615115987,0.23377083602515591,-2.9309347608358194,0.45775652608548983,-0.6114687361141288,-3.5030128975496138,-0.3227048874225831,-2.045286396480095,-1.7171023846447373,-0.3943300724192411,-1.0137888007582303,-1.5081382207690859,1.5386095411495038,-1.186157312578012,-3.4267959424591448,1.7476957320719375,-2.210770808606341,-4.319464879635071,0.09567611463322737,-0.32481010038651886,-2.6606412524131438,-0.1685038721747893,0.653508960320645,-2.1692473317242684,1.7462133781286897,0.44819743969780096,-4.094618806936356,1.8272760597596835,-0.4553429966256988,-3.059221279407706,-0.7658710715176277,-0.5608700509526177,-1.6175153441259524,-0.576783381005987,-0.5951921578634415,-4.163244456528306,0.22652603922950368,0.25629724774991086,-2.93081843601758,0.45034578003930154,-0.6394740887711453,-3.479305672161172,-0.3230280490388931,-1.9711457648803021,-1.6883013815743326,-0.47675088051977105,-1.0580196706440095,-1.4540534937210634,1.5162717681743316,-1.2435406345984286,-3.2200987613810783,1.631827621771112,-2.1707311421678144,-4.363069247424064,-0.04971817503007364,-0.2179901619184474,-2.58797743348899,-0.1712657620994355,0.707567612534243,-2.3481724993718474,1.7898646078339249,0.5176918341641638,-4.109110844056845,1.9327578453499956,-0.41075187791559997,-3.0890437994938043,-0.7476709686236411,-0.5742509505957913,-1.573866137395545,-0.4369843515580433,-0.6631507265114492,-4.33390044568884,0.20438426316062538,0.23224246677021887,-2.9315363377961443,0.44269890176546656,-0.6229162741602924
93,-3.550046497680425,-0.4167870458292834,-1.8491407694567825,-1.7252321002208495,-0.5264685233645002,-1.0379549779700614,-1.5144820058353876,1.4516332763179465,-1.2445891179604889,-3.339296403294963,1.5613147538531635,-2.05577490944721,-4.341018565797097,-0.14277382793869264,-0.03274875673472788,-2.516204168337522,-0.2524553054739096,0.7784370347519934,-2.3054540739520597,1.7256464942085374,0.571802894761566,-4.130268471411635,1.8353279717437543,-0.23938289672515534,-3.0858128566053384,-0.8291466255722081,-0.4836933323547878,-1.5701557508194137,-0.5018187623111942,-0.6438183073387448,-4.295656530235927,0.09887084785414846,0.39098481095931226,-2.9430570385627832,0.3639402957716147,-0.5314434843195535,-3.4807742221687388,-0.5437200954839533,-1.678889303643822,-1.7049992205785693,-0.3632828334555893,-1.1112582775224604,-1.332675813579605,1.5291488257214247,-1.189285109375253,-3.315893957859648,1.5364618920457187,-1.9357217435998226,-4.326982578812292,-0.33948079829740785,-0.14446740290542814,-2.5347887435567964,-0.2214554071573541,0.7727781858620039,-2.1835569949726934,1.530536307804675,0.586161688412082,-4.31206639395035,1.911299201292171,-0.24882876816935562,-3.0438518594029267,-0.9155349216311847,-0.3557468391890127,-1.4659832844135285,-0.4434643320100054,-0.6567700320250889,-4.237670801706414,0.02818159105541357,0.47654037686138345,-2.903567624636506,0.3371535845349008,-0.49868065684497936,-3.519894416981133,-0.42429768387711725,-1.840430687703892,-1.6779500241370442,-0.5309981684195362,-1.0274225683946026,-1.5154816754126625,1.4701361476530872,-1.202050355236433,-3.332109342222345,1.5396122533670054,-2.0308979111645575,-4.31486107173833,-0.19633085279659995,-0.03894517453983398,-2.4891094146855974,-0.27149592110828585,0.7877125883502348,-2.320352391377324,1.6979808515602963,0.6080633342003633,-4.1327910819860305,1.794951981186275,-0.22199247742550104,-3.041288208600854,-0.8504601980886153,-0.4717588244119466,-1.5434586271174147,-0.4916186096634623,-0.6388873712037033,-4.269038352522826,0.05404596219003854,0.41198721168439467,-2.923303146071051,0.34468416018209863,-0.5149656578041344
94,-3.6275613952136254,-0.4954798411492015,-1.7430184399537951,-1.7568223769414464,-0.5967139990468874,-1.0429561778736356,-1.5810145757392484,1.387128378237135,-1.225879766097044,-3.4517535940114277,1.488362536134821,-1.9259420281772037,-4.312708928632883,-0.26284049072278504,0.12150610804300799,-2.4419699103607035,-0.3640746486204708,0.8215683701231677,-2.266162109158506,1.6197677286635517,0.6386447818997592,-4.136901127430685,1.7210018865612375,-0.0614174801804005,-3.078717603087714,-0.9257378392058419,-0.4149941378594616,-1.578983654213508,-0.5770032201675775,-0.658268156362091,-4.245083753369297,-0.02805179869886809,0.5461248850280436,-2.952516275287186,0.2696689719986467,-0.4495120037645139,-3.4626133057812334,-0.3884187851512829,-1.815978686934536,-1.720680645214136,-0.7260281534227522,-0.985717146756068,-1.5359542344529946,1.2001467442839187,-1.3420581504882803,-3.4800674836858043,1.4582765614207382,-2.0468897217190842,-4.2738110556976645,-0.23769312982873383,0.10207919484515605,-2.51754906037654,-0.2592039359788144,0.9871090814319973,-2.3145182575431593,1.5585510369480695,0.6877655484409588,-4.172704065405383,1.7070621664949142,0.012547834992066645,-3.2696532118384436,-0.7939076067205749,-0.40772608542652744,-1.6201329686697261,-0.5859266355897225,-0.6620252208600391,-4.418203883713789,0.12144202404645552,0.5502574482551054,-2.98053528839808,0.27766366240929236,-0.44733053674720474,-3.6441505075713096,-0.4899825429113662,-1.7460747902614069,-1.770130478682721,-0.6393917973957611,-1.0174787788854003,-1.567636667228979,1.3568119049416143,-1.2061488992951888,-3.4179933042349084,1.4683580381765604,-1.9515944413034778,-4.350358198557908,-0.23867177426271724,0.08897412111434044,-2.4911267114745965,-0.3561312396108597,0.8318358236603935,-2.2833444344434106,1.6082603833432128,0.6379708641315194,-4.128910410569971,1.7471891472308436,-0.10896627106721235,-3.113991918518393,-0.9244545045666013,-0.39918687897289445,-1.6171394001265889,-0.6023852946301876,-0.6356116113891898,-4.2779869897917475,0.011561197599039896,0.5364941273263435,-2.969342638290958,0.2673785016285252,-0.45179879408565216
