frame,v0_x,v0_y,v0_z,v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v3_x,v3_y,v3_z,v4_x,v4_y,v4_z,v5_x,v5_y,v5_z,v6_x,v6_y,v6_z,v7_x,v7_y,v7_z,m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z
46,0.2710569196319167,1.5405678101428308,1.1048521004120382,-1.1919013312587023,2.471354645558744,0.6279623530211805,-0.33564549056790677,4.149929579455346,1.7495771641138465,1.4794862435368183,2.853325273371985,1.7079992443574588,1.0645128390377476,1.7347895538456544,-0.7827321006073432,-0.5879227479536409,3.0038743421494307,-1.2333616329184751,0.42988380997796,4.544259570411264,-0.35367075293596717,1.7148842816632246,3.4559336619380763,0.19938854446801044,-0.171639094335872,1.7703457317539062,-0.3150955679090387,-1.3452293897063532,2.648462427348924,0.4455894581177802,1.1952319231388902,2.4142114165664275,-1.1267868199847928
47,0.3138195780044447,1.2674474795554131,0.7777916947655594,-1.3372728667128535,2.515033597144846,0.8097995474493402,-0.4129103747393315,4.171464412041075,1.4987874345351786,1.3140827214387019,2.8244230789981812,1.4255144139556717,0.985646899218489,2.024860622182601,-0.991888606594082,-0.7448704992399711,3.125821462475926,-1.2620490819144452,0.1775576591543163,4.697552517349593,-0.4237647287292955,1.908630650650451,3.3594165606929116,-0.10965414282548766,-0.4577635816627579,1.6672488307072681,-0.2080481250357606,-1.5509476138001959,2.655119073132957,0.4435568705898091,1.0580392325679604,2.235475131115381,-1.2558929756608357
48,0.33572502548492555,1.4228957601645307,0.7514112098112788,-1.4107608055662995,2.375747631096787,0.7181262696357338,-0.4706733397858349,3.708008930173469,1.5290833603344707,1.3938354426311808,2.658929281245303,1.4087094824001702,0.8021179818636751,2.193765939017869,-1.1073483084582494,-0.9994991354695933,3.074648201659658,-0.9961952102634317,0.019303323811559372,4.554655970466388,-0.40604170580884597,1.6554682780079772,3.5419207490074496,-0.1710443347912266,-0.5372694514034762,1.8126168410512324,-0.4231179004858031,-1.713308435047415,2.8077205278261634,0.4216106756605451,0.745996119062436,2.698869265261353,-1.373025302527576
49,0.17415085812832481,1.3075696155156484,0.7179553511634182,-1.4171267083135175,2.290904065965636,0.789076799153121,-0.4579963509063225,4.162338677355985,1.5478658220604697,1.2418695805868387,3.0185840472465717,1.3526034410898873,0.6649238643334154,2.0705037441896064,-1.3361251224001514,-1.16249219891569,3.2095530328794446,-1.19092386465986,-0.10123025499327257,4.551321729123251,-0.37237931509645583,1.8231707957603787,3.4555542069715894,-0.506360401440384,-0.5424995224852249,1.8353477650199796,-0.4176073734261093,-1.73681317900525,2.741015309915906,0.4143559124412034,0.6802316125768232,2.537614437541228,-1.2797781166036377
50,0.2615031403302073,1.3777123750210487,0.4884649788303001,-1.513192735475759,2.4409280303638683,0.6518757881896369,-0.39908310591286156,4.078662408428053,1.2887262744454873,1.3794745817766214,3.016667258946376,1.1651842977433702,0.20374371363896385,1.9923151464233002,-1.2596810763173398,-1.2677735318936045,3.0151140245581196,-1.2274686425652994,-0.11947782035839398,4.709540613457306,-0.4929197585895356,1.4411936650132218,3.5537445390779183,-0.7736569476533895,-0.634922608044206,1.8129006964416983,-0.4092575992448838,-1.5460984833033298,2.772397461496212,0.39135124306447816,0.4368331860248118,2.4524476959980763,-1.7593967347455788
51,0.1878107001338304,1.2204877256086475,0.45081146762093677,-1.5688706702733068,2.395779477326783,0.6906888496127443,-0.4637729492527058,3.9746099278238844,1.2866947841198342,1.3270309903685638,2.744070772636811,1.016506574053378,0.4433107973193569,1.9810656820574746,-1.5903312054225118,-1.3769750301257178,3.1363287997268627,-1.157177164759321,-0.2949206134156734,4.7221198043259385,-0.40944510316709803,1.3749262517675491,3.597250084993036,-0.783474250925797,-0.7176389502407403,1.8300485295062936,-0.6955075252540016,-1.6492619616727622,2.6306222328653805,0.2164505523375079,0.2936429678345454,2.433862302176493,-1.8023159219286737
52,0.13794403263838734,1.3490544497529355,0.26364751166223627,-1.6057040345853342,2.3919136446633305,0.6141068425012264,-0.38335289571615727,3.943777138608298,1.1809488326636421,1.3182656649224314,2.818045462624895,0.9079393023849305,0.11721955796916125,2.2897383480421483,-1.6728390017981998,-1.6213422500926282,3.1145766028445556,-1.2334512015331562,-0.40149492656316127,4.496524827950941,-0.6740702725558806,1.07863198819455,3.742588064921264,-0.8449998736943384,-1.0275075707342691,1.8209700189448603,-0.6568180284915011,-1.6996410527768748,2.51584486367541,0.45452307555338745,0.11696156067813902,2.5664360879173382,-1.8919941513110325
53,0.15167930312927785,1.0496678063359566,0.11934040019914131,-1.6626448049850215,2.118960243801639,0.665728534758791,-0.3368200739238245,3.8321771907064104,1.3058262237688758,1.335853827903587,2.99538098967618,0.8114798154254785,-0.01625120236377675,2.13499310933946,-1.9328792939954726,-1.7638821308288035,3.0251575837690856,-0.9925330344957323,-0.6338131550268837,4.665701232661048,-0.5585482743991781,1.036947601398438,3.8408533581742708,-1.2390171547369127,-1.1051526756059378,1.7545149537280142,-0.8600220936823744,-1.9270417321460633,2.5667435349321672,0.3825010261808323,-0.2406898407583259,2.4009028416981306,-2.0299417961987336
54,-0.1546794101449831,1.3843745965559848,-0.08260382859832938,-1.7735492263587764,2.2291343811268,0.5108851678309521,-0.45703212343605043,3.9411519954752996,0.9550584983179633,1.1461397371071733,2.83940738267156,0.5327611406457944,-0.24173016408408882,2.07038432384,-1.9205508003437648,-1.9662391162586068,3.204868259518503,-1.2095656296281185,-0.5576729600686425,4.63825312631838,-0.7260625342938316,0.7244232357651743,3.512318951429486,-1.4905840641851242,-1.2034204120425007,1.8669278597355274,-0.9485101036198915,-1.820654618680128,2.480083965484185,0.43265276099803535,-0.20207047508911877,2.652581435034402,-2.1517156372273187
55,-0.15177652227620414,1.0799720939379742,-0.30585302799315117,-1.6750955925501174,2.1161153994304276,0.5415259202476633,-0.4940586740618781,3.743432095348155,1.0058715924930788,1.1064468737715905,2.890432040411262,0.17324262980533722,-0.2957696899090042,2.1503535368134368,-1.9960378714057831,-1.9573667544906481,3.103213681242855,-1.1140198572831406,-0.8472370739865284,4.569732672035877,-0.656962934535324,0.6010031576938956,3.722152662002932,-1.4850255991461832,-1.354294110580142,1.7868980146039575,-1.0388755713260838,-2.0036846940036885,2.491828607366498,0.42432788246580033,-0.6583802238683261,2.7068712832683306,-2.3068563913835565
56,-0.02687483946832478,1.3230772268674722,-0.44177482883684993,-1.4984444177357663,2.0471332089573253,0.6123002334587607,-0.4127362146398671,3.6554155027908437,1.1349565974476885,1.014355849571659,2.8652077851738245,0.12420533736814758,-0.6249243152172388,2.2523268079896015,-2.0207348534400693,-2.3385015858697216,3.187819106414108,-1.3687960103486279,-0.8972127075591847,4.7260362273745855,-0.8363182032230851,0.51060619068691,3.6166561453905643,-1.646250577180669,-1.4653331675901629,1.8578423317388484,-0.7776498929226779,-1.8423813002714575,2.3768341831920416,0.375653421669419,-0.9162692252944329,2.5130485853244884,-2.2108986711847365
57,-0.026172263120415096,1.1405570190298226,-0.5791722333423437,-1.696601447834247,2.1432048303691813,0.40247528922842474,-0.4799263875018614,3.6295259889472398,0.9159417980120833,1.0385262595152156,2.8263553423660195,-0.1296130126003893,-0.7974879368235669,2.1697543520576197,-2.2317260027833408,-2.3186368893608105,3.1896521732980307,-1.1352715063533605,-1.1506769347069319,4.661204105865743,-0.7907940162437636,0.5024138875177643,3.777276076365073,-1.771503730316229,-1.4883793167511623,1.5993717637340594,-1.0768092221480803,-2.1291073834210894,2.3943523564680533,0.555971494611034,-0.7166164186501729,2.666607308217948,-2.3358689875216005
58,-0.4345139423863178,1.1917966258625377,-0.7404737373789049,-1.7702255787884,2.044240363769888,0.3967408560684358,-0.7285234724900768,3.7041291899910895,0.7289375262431347,0.9470638449508616,3.0217556915619057,-0.36137190636775635,-1.2145745838112627,2.15356038020444,-2.171376887622403,-2.219443736106815,2.8741965827396374,-1.126157652772379,-1.284262199696089,4.554840125505434,-0.5191313254153604,0.0657044631346454,3.7758181872928778,-1.84244161896675,-1.520651524633722,1.7393352346697564,-0.9860218934363877,-2.071436222589142,2.3506305702052184,0.33251085435221495,-1.068434707312287,2.57074654395373,-2.417927590418358
59,-0.3267877886710251,1.33918475286405,-0.8070406348301024,-1.8960338559322347,2.1304356626912666,0.3115102359908412,-0.6031926998427213,3.520318745489391,0.889948649324261,0.6434856144333105,3.1159959434267055,-0.34587420763457266,-1.1138066788446197,2.17638783910629,-2.3314298174584023,-2.478887429228621,3.024062582595959,-1.1004400497954665,-1.341127060807323,4.5154485442440935,-0.8207064508310866,0.025293144840903538,3.8708956111284976,-1.950208178786006,-2.016698088934396,1.7647401129784008,-1.047082603444174,-2.0516722094707407,2.225335861743097,0.4613798529870209,-1.2252271925037828,2.530979489372465,-2.4754561784784546
60,-0.4932511775962404,1.0675805489524341,-1.0026619021011343,-1.639718146549758,2.040218125798324,0.4093100676895343,-0.4717311769061285,3.5802894512664714,0.602448252390553,0.8288234885223877,2.8693493192483555,-0.555966160427737,-1.1909698735112917,2.2484978599360526,-2.394807348036109,-2.5327181764730353,2.9143786051204286,-1.2201479285910966,-1.4743231585019487,4.426306467858949,-0.8908834047327197,-0.14259633953320217,3.6821914844102106,-2.1521534355211283,-2.0027000034680498,1.6866744186520597,-1.1130034955772694,-2.1442135113192378,2.267553442946057,0.42296299686853295,-1.6681878635438636,2.528132945028614,-2.6442001424431245
61,-0.5650520340922219,1.26590041107118,-1.0947997537087661,-1.7565110355226987,1.682806997908947,0.37541986694680335,-0.6740346440734282,3.4818117689499672,0.6065632796478031,0.8449548824060864,2.644696158539806,-1.1104208334874652,-1.4639337624082978,2.3495172259531034,-2.367202919804109,-2.7203506027665068,2.8205427967104306,-1.0230900916769552,-1.6587204174608596,4.50996746378297,-0.7863078134979202,-0.19634697933022255,4.038057383266837,-2.184908436454073,-1.9520731834092917,1.6256159219631927,-1.3332542165565238,-2.140069087547439,2.0952780137976568,0.25521144240604143,-1.677239336321436,2.5138133086531336,-2.496706298850572
62,-0.5487374552939331,1.1578801798314273,-1.2404371463494146,-1.7157654164410368,1.9017693785753684,0.177182087475976,-0.6214725952201726,3.3910711588507905,0.3549516608290507,0.544939590756385,2.7133723342106744,-0.8945651124975438,-1.6268302368952285,2.1765741447378066,-2.458090274745641,-2.849349871676542,2.8567109787572575,-1.0819594625104991,-1.6334529193823522,4.361572837623062,-1.089875358915586,-0.49089074749976364,3.9016741768308982,-2.224914886608973,-1.8895515634806326,1.7113043726304875,-1.187187632893869,-2.054581093744003,2.006322504838032,0.2526893815664919,-1.8130651748729298,2.703547940627403,-2.654512534995952
63,-0.6741480353599252,1.1331637019485759,-1.2760392558384022,-1.8742738651179378,1.5236402014228805,0.15918834289578426,-0.6832074352524963,3.314849367643148,0.3843102563415653,0.494298241066418,2.8907627501812656,-1.1186391938927123,-1.7917037151865194,2.203085081100348,-2.6998774822656233,-2.8185992470353747,2.7534353287161504,-0.9685441501871684,-1.8609439582379141,4.218040971439365,-0.7689569857304174,-0.6153580076943472,3.6630643019315317,-2.488114218236646,-1.9554643365954922,1.4250188697617547,-1.0678203410902978,-2.163957654504763,2.0612826169934597,0.22646533809304797,-1.9931575248725613,2.5112589067457036,-2.6787154871505594
64,-0.7080231582732732,1.0056309450760954,-1.3863642942261523,-1.7774558118204236,1.662483211505398,0.06367984088582741,-0.8230039991915576,3.28948800435933,0.5490926998163743,0.5257091748381956,2.7271712302607507,-1.3420194323805874,-1.9856585267972051,2.1750834456942907,-2.7374521675133354,-2.890492325971942,2.7714031781060506,-0.9239908062968137,-1.7987130996966183,4.3250742899112735,-0.7838068759625212,-0.7693598808430334,3.708215040662614,-2.532014683963737,-2.1366751115649483,1.6519474893626165,-1.388217856210377,-2.2163583946924073,1.940921590549204,0.2378991510173641,-2.2111945134443998,2.567945331668635,-2.6966481542464633
65,-0.6486564290099687,0.91692897162004,-1.6628672680760803,-1.7306172088570695,1.4513486359346146,0.09312969600501994,-0.4066492330986329,3.25242504588313,0.23919760224649275,0.22383623378329529,2.650052108667246,-1.512124828404052,-2.182918258441469,2.223867127577051,-2.587409388726954,-3.184941504431537,2.6590013735022144,-0.902623617903505,-1.812285321714977,4.427073844319353,-0.9485428367095731,-1.0847370167161496,3.6046138421887144,-2.5611681054837674,-2.1759572741520548,1.5457513642213876,-1.300179875346471,-2.0936994255477983,1.864443045203604,0.12133661221195553,-2.190409019455628,2.356005023845249,-2.657722115022908
66,-0.6832645264585255,1.0472909947108375,-1.7134044532548944,-1.7483783044291805,1.5263443363382345,0.19453474706469198,-0.8006259395984294,3.344350797923277,-0.01805645256780944,0.22090363237772814,2.6503104915041407,-1.568455859697507,-2.4708947313331886,2.1130499190777305,-2.454892076854566,-3.274408310370743,2.5835757634902135,-0.971870807611128,-1.9623081756094995,4.213143847749919,-0.9027319176557319,-1.1291010539750475,3.89389138672738,-2.609324055275815,-2.2231807383523225,1.2646248018850972,-1.4124525482449484,-2.003262998589596,1.9204942278392225,0.21112042846409668,-2.596860988758193,2.485245763208692,-2.793074329222729
67,-0.9155099524630632,1.1028474073565335,-1.848353297139682,-1.750441489371513,1.498229794035806,-0.040741902947034114,-0.5935346812947678,3.340679676300133,0.008126086872961652,0.10472035446265507,2.6089254468735565,-1.6988264804158446,-2.4854494919918526,1.968807360808038,-2.5296182938518506,-3.0528425637156413,2.430730178012719,-1.042328357701814,-1.9775356404199358,4.081375078323469,-0.7467132163589397,-1.5478216016778488,3.7820699247829914,-2.752967303716695,-2.2914347264169947,1.3393542430608145,-1.4322779017233618,-2.0769671127485014,1.7616975817856309,0.1556400011621424,-2.668254888010441,2.6468241754208557,-2.8062964528144194
68,-0.9068162969039294,0.991452314586434,-1.9956979509759787,-1.8260122147227882,1.378679756816777,0.04013503636908802,-0.608208936700031,3.220651876700703,-0.20316072396587023,0.027780378301214433,2.5277219641742885,-1.8754695380185253,-2.530818006201973,1.9543549899680166,-2.9168593881000584,-3.2240552282801516,2.4566800995698403,-0.7622189556208672,-2.022844996290974,3.9778454642130723,-0.7406400007093484,-1.4027291664772945,3.490516998716958,-2.6304859999828034,-2.481043488652716,1.2708730683597644,-1.3179630452421787,-2.068015581844096,1.5448194165126756,0.11686093417943887,-2.9911168242863146,2.2997835124321906,-2.553846726282135
69,-1.2781052315102104,1.0124369723165778,-1.9557620548999066,-1.8541242615673281,1.254623015293899,0.011997605651282994,-0.7033582689344727,2.961149334209786,-0.10171145419620764,-0.008584904198321475,2.6058621135344673,-2.1022764125224085,-2.625021565122427,2.1287836515864056,-2.543526109065177,-3.277044497729699,2.2506408713443626,-0.8298485052671656,-2.1570230285918615,4.0585175455105835,-0.6471484141848092,-1.6259116691709,3.489795934943926,-2.576721361239007,-2.5932826009386556,1.1789368856935059,-1.33926655155625,-1.8003294123086504,1.8412205943204203,0.1415415391962329,-3.0505863466065186,2.4163402464724077,-2.495114153481193
70,-1.2919525090574935,1.088488063528093,-2.068362438147146,-1.619629444937671,1.312741139735414,-0.12084277495282374,-0.5325849476938974,2.8832336449571456,-0.2922699909771526,-0.31697641369299223,2.6517273000807533,-2.0869142432833554,-2.864455229398791,2.0765922459726003,-2.617289335185816,-3.2528763577997646,2.1371547016170225,-0.7270716254983338,-2.1972719914964864,4.030045249387139,-0.7911967295855924,-1.8644676850938349,3.4561658770516357,-2.7258710329518525,-2.464011007604904,1.2104637979240962,-1.321439417628399,-1.9734061016573006,1.4474587095868994,-0.01858237113930533,-3.1060783530200755,2.3548747155844807,-2.4871069225025817
71,-1.4109675283790972,0.6551510454969698,-2.0637966475725738,-1.7047212103352143,1.0827623831299067,-0.14922700687411572,-0.6685509927252379,2.9877244203611264,-0.2615600192206472,-0.2625193757912427,2.4465805887862864,-2.1570032363221054,-3.0219675400611474,1.8222715783730583,-2.568150022473351,-3.5241895370963996,2.1986191954958705,-0.7304889993433547,-2.454345306389872,3.7182088181482595,-0.6209687271389568,-2.0835311965527628,3.725262885711574,-2.7407547316256076,-2.78007275871901,0.9742944763155214,-1.250779292607651,-1.970657577982175,1.307301516414715,0.029320935053183173,-3.2629585978443156,2.3698065092978786,-2.3344092058532473
72,-1.4944719928186154,0.6977405761359069,-2.2894707357986186,-1.6180893203586832,0.9948141605672861,-0.3696294892310813,-0.6096473820116438,2.8131220376841446,-0.4047575977401367,-0.5342534608593745,2.534102492976376,-2.47467043365284,-3.0914979272130276,1.9086171172859216,-2.7234432411285803,-3.4590910971220117,1.916283966748775,-0.6296170264007463,-2.3743926072314676,3.647769589940772,-0.790923513812306,-2.2808223046833165,3.552616136406283,-2.666012920740864,-2.7345141252175487,1.034123900801676,-1.427506709896971,-1.9574296144790366,1.4438739943452517,0.11265814544639316,-3.5734335242281183,2.281778986225059,-2.331816154258808
73,-1.674927841785886,0.8704087291977513,-2.161118764375389,-1.743765839387945,0.920981552297263,-0.22703538863509665,-0.6335185554191635,2.8089532311910315,-0.45637636841401047,-0.5501886485560344,2.3969575212595466,-2.3718139402891127,-3.1902441061974045,1.7239217397088755,-2.4902565088707598,-3.5317237015486334,2.022487159293886,-0.44259264882076155,-2.413988780731217,3.8245707889475424,-0.6948398708247834,-2.2798992405890464,3.3859681495148566,-2.6498977837114106,-2.7295034759575705,0.9670586741441803,-1.4038994288040927,-1.9174353340880361,1.2727161593733156,-0.10021092455959824,-3.727337791379071,2.3100126382793844,-2.1995151109386124
74,-1.7922205739020642,0.8139968497729697,-2.423909024710465,-1.592932556859256,0.9632162040875214,-0.40646047637428373,-0.7577984665036125,2.6202038142044386,-0.6617485968113223,-0.8063171467671576,2.493772368493407,-2.632297255486953,-3.3596555290558974,1.8332784606259973,-2.481956104158621,-3.3602072595744814,1.9232900780604196,-0.38615870161700955,-2.436692804389021,3.7030539371159907,-0.572243742361418,-2.6117675994125,3.526933579781224,-2.5223314052154886,-2.8348644620394663,0.8741015696215754,-1.2883749116708902,-1.8983856711357758,1.2103359206300246,0.1444054459612438,-3.761075384693136,1.928778124964579,-2.223288552695173
75,-1.694817486835725,0.6767279910182222,-2.2786652672001315,-1.7415422819224349,0.9237915946798549,-0.4969409885754429,-0.5284821126485076,2.8236627721182845,-0.7234707854230908,-0.9146676522583252,2.5556849215254576,-2.6731546186563886,-3.546761905643271,1.620768292372054,-2.5451621889750093,-3.3843125230612414,1.7039417768853906,-0.4148707285625399,-2.331303749424064,3.417175369288661,-0.49468814779296755,-2.662855278202356,3.3601649378930083,-2.4846079038952755,-2.767761563113408,0.850948014963012,-1.245343868837812,-1.8832057919339638,0.9542410478092852,-0.23610502607388256,-3.873155862740374,2.289281518071586,-2.0368490025574193
76,-2.0069371962514153,0.5206351643629088,-2.417665881676986,-1.5422322350954973,0.8298568677764806,-0.5140922554375739,-0.7363249601164387,2.592115317260345,-0.7115705495269137,-1.2205806161882211,2.4142598775794117,-2.7825563053489093,-3.632511088521468,1.8464811709880653,-2.2371721685811377,-3.40651415423224,1.7622229451329274,-0.24839573464101566,-2.4599725558526706,3.5150867348564345,-0.3225733409530255,-2.889941893227766,3.3796773590085345,-2.5981216222007646,-2.7862390031678683,0.6235035061877084,-1.3651043934473837,-1.851967420154743,1.0251244314139054,-0.07137303701492789,-4.0154394396618525,1.9231081844465148,-2.1319226262901725
77,-2.10319315463969,0.5825082776891257,-2.5298780825991685,-1.3446770982882672,0.7386095956607251,-0.6773005807684789,-0.80608011426147,2.596201182248762,-0.5810598009295638,-1.2981949617175088,2.2149667837988254,-2.5622985337399093,-3.7121022862012905,1.386979066048452,-2.132977117114634,-3.6246445611907316,1.565249520288897,-0.19416693538203728,-2.4308967402568173,3.2622716139810946,-0.4687455840495111,-3.005860133465896,3.2980959543846873,-2.526339905486681,-2.919452817616233,0.5352921268060573,-1.235284492146725,-1.7090627038146862,0.8159568541635569,-0.19490291853396616,-4.127893058502202,1.8067456327337406,-1.9580299592720067
78,-1.8212044524096764,0.4425907705132163,-2.3769746216626437,-1.4793915705923708,0.6437068153441746,-0.41311827650160116,-0.7407647064676339,2.4675848836586693,-0.8610746275223927,-1.15982467906018,2.476460185668436,-2.852742311587032,-3.9770289223862916,1.375576910660697,-2.1711030464051926,-3.347250346814228,1.5814744896732054,-0.20241733485733412,-2.5440780332732187,3.276558738882346,-0.33862631842765034,-3.268690942114244,3.1482307341204487,-2.336753058037004,-2.792358478342655,0.5033123825979127,-1.4609994687225778,-1.7057484225183406,0.6876984164797222,-0.35294121440176573,-4.12937197940205,1.7333280879967283,-1.8983520469730324
79,-2.409972708772869,0.5913069451657206,-2.4113564612516285,-1.5072064125105176,0.42229092508834404,-0.6568751891710853,-0.8096184625626713,2.4230711175143282,-0.8506413399481986,-1.4994412023360693,2.336932067545675,-2.7738652779616495,-3.786381510999741,1.3847012973421933,-1.9093684258283345,-3.306523589002987,1.4897557245338897,-0.04517988536676987,-2.637622762208538,3.31617899345337,-0.2971151907524897,-3.2128758647225233,3.0934335330471083,-2.2393658930954836,-2.89669076805387,0.4881012477015661,-1.2111818595659034,-1.571186396496774,0.7702802300347942,-0.2497593065873141,-4.048297235965636,1.5596874518916226,-1.6762305577525336
80,-2.1145645964926367,0.4258322235107852,-2.6300870756559944,-1.632602042183758,0.3476956558646988,-0.7610637235636769,-0.8796788471216949,2.1571150174487603,-0.973237172287021,-1.480502398025523,2.1978739548030175,-2.6856067633609837,-3.960394720134232,1.3320978529506202,-1.9441539985886933,-3.1979193281388345,1.1288685508975984,0.07339035692335041,-2.541422800804383,3.134399822703295,-0.4254053266538604,-3.3762157971528923,3.12977537598124,-2.2654168165569746,-2.9243041909612497,0.24588240640562975,-1.1226087484777576,-1.838826977708235,0.6304527225499561,-0.2405710459412388,-4.279060130913832,1.6285265379959855,-1.5618832212407925
81,-2.4551541618642436,0.29103138046814214,-2.739068494464566,-1.5294031400246193,0.22105160152666167,-0.7168494015242702,-0.9053398220097533,2.300058885142984,-1.0577117326284664,-1.7488416105266187,2.31968664824089,-2.8104234835999753,-4.051872849527566,1.1872824184944708,-1.9153794873059842,-3.1709077457567645,1.1872475687020827,-0.04706848401401638,-2.585621516769822,2.976682689474257,-0.25997321080761876,-3.36472930423593,3.138105066633034,-1.9547689634290697,-3.126493500431622,0.3574975858847731,-1.0359288759705267,-1.6524847883122422,0.5967469972452079,-0.1355459137771833,-4.1653336868509765,1.4990060570777022,-1.3495868232526087
82,-2.491994495871216,0.3367325501936895,-2.566442052899127,-1.4071145747531386,0.21691945443924965,-0.6147052855180557,-0.868097670667812,2.026710124621325,-1.038626975418823,-2.071114102351567,2.264771468616367,-2.7502273277609524,-4.207119065535445,1.0606747973680208,-1.4436735093050657,-3.255430771851878,0.9068493442350585,0.2724356589080519,-2.3632255547781043,2.8809880911935726,-0.08203422452947019,-3.368364050822651,2.841950025586694,-1.9950696829489791,-2.8939251958864465,0.37507299700678987,-1.070365107632521,-1.756193269323272,0.5992281107647228,-0.42270365556863176,-4.350837366631346,1.4085792172265108,-1.1596400628181063
83,-2.525475452866334,0.3164835243335332,-2.4645243480205345,-1.5604617233637896,0.27624197364068326,-1.0600542386993579,-0.9895549034266568,2.1253176982171884,-1.233365601037955,-1.9673216860319416,2.135307334735408,-2.646471592946873,-4.047256031982498,0.9064824328649023,-1.5257396186122565,-3.1658929007714027,0.8533280900522467,0.21260162104964328,-2.6294073183908635,2.666189986711134,-0.055795716709219456,-3.5366860133733433,2.753388896347397,-1.732286266125404,-3.0990731284597084,0.14187265915240432,-0.9990511474949925,-1.6503182107518584,0.35942667290857605,-0.45314834676680826,-4.3778437643430905,1.2507091028273767,-1.2460153105586251
84,-2.731850468511932,0.05898558580260113,-2.5306597117832332,-1.5970679169742135,0.11698232941164588,-0.8678475533618026,-1.0105823792280295,2.0837435420401786,-1.0685031418062598,-2.214975166489951,1.9867264157204498,-2.89800581873812,-4.302154413140657,0.8195305225970705,-1.4540285339062806,-3.237453102883046,0.7378634606035107,0.2789602630191601,-2.4841640814792703,2.620932323610486,-0.0927392216513673,-3.7819295435106657,2.744777822911632,-1.7741288311504035,-2.9947380651038924,-0.15322494106605553,-1.0682620751646794,-1.5975198913567275,0.24642797544272735,-0.16304015166515723,-4.355329623032702,1.064687439886729,-1.0331133212539936
85,-2.9937384380745806,0.1428326368521105,-2.526795311833979,-1.4833417464034733,0.010390003806370646,-0.8892729412867841,-1.1151378030274017,2.1443832952973128,-1.2204394031581216,-2.1095593453074866,2.1374619168396687,-2.706001810239435,-4.257583811511494,0.7928245681469268,-1.4315031145130732,-3.0811124348898753,0.7524120549278713,0.3222677815007205,-2.6704443250826286,2.567809941597748,0.18684927463460904,-3.646469199617245,2.652398566234754,-1.4543097057117746,-3.1021443409063045,-0.23728125609857303,-1.0729330077460735,-1.4541584407206996,0.1154952699871417,-0.48633766674745627,-4.443656431589698,1.2463294974243246,-0.7096717371724707
86,-2.6945454909746043,0.07022998639284077,-2.3672770435950703,-1.7354843191046179,0.13641103083830172,-1.025438026800035,-1.0796891175165653,1.7955627667327996,-1.274103996099726,-2.5176963671546773,1.9419224126348738,-2.757309004537293,-4.382422520395796,0.732716121072384,-1.2068086942077645,-2.9729380480450227,0.6737617259185378,0.3405373694436865,-2.584330689551459,2.4454887794395663,0.20327228497848215,-3.825731487538242,2.5128367317032034,-1.3544919915353235,-3.186550415083983,-0.09195774771269373,-0.8849912020790465,-1.6263862127404756,-0.02526629612997855,-0.5790236891468661,-4.3748426485428125,1.0668462758418846,-0.7817875561863461
87,-2.9689903463778706,-0.1891245156464595,-2.40023957622325,-1.5985915645938522,-0.17819544367307205,-1.0304170178326955,-1.2204641149724709,1.8694100890360306,-1.2552881410575538,-2.796852628084337,1.7349260891285228,-2.7022531798064278,-4.30707293617295,0.26794604333276717,-1.0003236606624812,-2.9861230350037897,0.5747250172374994,0.4161585985851898,-2.4533998388967753,2.3774348716036826,-0.058184727087424476,-3.834221361133951,2.491654096329201,-1.1993126379430397,-2.6919897403941957,-0.4625310606792284,-0.6961416320086209,-1.6120308081396517,0.003952746445848324,-0.521851817446759,-4.4767534579864225,0.7723981660586878,-0.5285920810739135
88,-3.262774103889409,0.026290014300766065,-2.320141382018103,-1.7229532742886364,-0.20744582411041287,-0.8360894313026762,-1.2619822865946715,1.8110396227398353,-1.3253403204463332,-2.633766986738328,1.9574216706573146,-2.3841013980857886,-4.38776653198638,0.5004185356649862,-0.7915898709573863,-2.7395125654125168,0.24799318056890146,0.5898214949170911,-2.4870719107189356,2.25109640084863,0.23405587218834786,-3.9434885353022398,2.3595689501067048,-1.0703656464800804,-2.932640823777199,-0.2503104728067225,-0.7220749447289544,-1.6192067443934743,-0.1960719728664862,-0.44719786139131723,-4.344175343193404,0.8596805306294432,-0.4637418993190653
89,-3.2277885074805206,-0.28284014200215124,-2.2465686601789985,-1.5275946926797785,-0.2835451078211175,-0.9196271966195235,-1.2845954591542548,1.7427078701997039,-1.376992894275274,-2.834606101797846,1.529192414436165,-2.504559744543211,-4.542786789542393,0.4427248057488817,-0.5723074786759105,-2.7554904687675084,0.3562221326614483,0.47870650739845966,-2.265714651989311,2.2445384036473937,0.27139405160494745,-3.904470855269335,2.158693740128882,-1.0110482092592303,-3.1547812255740832,-0.49708231302741174,-0.8528803145334837,-1.4445420257811352,-0.21432902458101294,-0.5312867229458397,-4.4778269171185245,0.41118782932082537,-0.21707803156118924
