frame,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_m0_x,noisy_m0_y,noisy_m0_z,noisy_m1_x,noisy_m1_y,noisy_m1_z,noisy_m2_x,noisy_m2_y,noisy_m2_z,optimized_v0_x,optimized_v0_y,optimized_v0_z,optimized_v1_x,optimized_v1_y,optimized_v1_z,optimized_v2_x,optimized_v2_y,optimized_v2_z,optimized_v3_x,optimized_v3_y,optimized_v3_z,optimized_v4_x,optimized_v4_y,optimized_v4_z,optimized_v5_x,optimized_v5_y,optimized_v5_z,optimized_v6_x,optimized_v6_y,optimized_v6_z,optimized_v7_x,optimized_v7_y,optimized_v7_z,optimized_m0_x,optimized_m0_y,optimized_m0_z,optimized_m1_x,optimized_m1_y,optimized_m1_z,optimized_m2_x,optimized_m2_y,optimized_m2_z,gt_v0_x,gt_v0_y,gt_v0_z,gt_v1_x,gt_v1_y,gt_v1_z,gt_v2_x,gt_v2_y,gt_v2_z,gt_v3_x,gt_v3_y,gt_v3_z,gt_v4_x,gt_v4_y,gt_v4_z,gt_v5_x,gt_v5_y,gt_v5_z,gt_v6_x,gt_v6_y,gt_v6_z,gt_v7_x,gt_v7_y,gt_v7_z,gt_m0_x,gt_m0_y,gt_m0_z,gt_m1_x,gt_m1_y,gt_m1_z,gt_m2_x,gt_m2_y,gt_m2_z,noisy_center_x,optimized_center_x,noisy_center_y,optimized_center_y,noisy_center_z,optimized_center_z,gt_center_x,gt_center_y,gt_center_z
107,-4.005139407168008,-1.6558817236573966,-0.1349529141530425,-2.1565108938812902,-1.275344267667987,-0.7341250132408265,-2.557016956491165,0.5384103587557366,-0.5440425022309423,-4.267505988595441,0.4776633422672125,0.35090727810395234,-3.4874614577335374,-1.7145230962168416,1.8366575828229925,-1.4862028729895942,-1.4947685609054737,0.9032142757536505,-1.668173487981349,0.2835336977131917,1.1315995760590505,-3.4547343298097863,0.377084713622094,1.8953498122616923,-2.8487172387697766,-2.073951780443985,0.44546684409528425,-1.9820080209718358,-1.5640927500282338,-0.6249280460322257,-3.1216497974468744,-1.8936065503079451,2.236386108394853,-4.183625979171396,-1.615440225356708,-0.02369892550644792,-2.340799780656695,-1.43673942901522,-0.8185969159646995,-2.439118737253256,0.5577586433789703,-0.5463080185515379,-4.280678551493737,0.35337144766902195,0.20515961746535127,-3.411524827777393,-1.8125311684537673,1.791323534000912,-1.554106718033076,-1.6039294585236603,1.0347680360846194,-1.6587278027746684,0.36596989307069294,1.2840012161507626,-3.5051708478025483,0.18870514818333017,2.0320942167499174,-2.8255041716661395,-2.1198598834367823,0.4426031946087237,-1.9416591559033665,-1.4213326985255688,-0.626585909010795,-3.046120533336701,-1.6070957375753276,2.13413015871561,-4.190909641521782,-1.6455386012283681,-0.011047643900378268,-2.366095244062206,-1.4347885068429067,-0.8020197120170498,-2.475776721597423,0.5433132928395403,-0.5280064941264593,-4.300591119056999,0.3325631984540789,0.26296557399021203,-3.3797238500350617,-1.8521727412187954,1.805344368821677,-1.5549094525754859,-1.641422646833334,1.0143723007050056,-1.6645909301107027,0.3366791528491132,1.2883855185955961,-3.4894053275702785,0.12592905846365166,2.0793575867122676,-2.8454891776648297,-2.1380060739514626,0.43315902392966615,-1.9706952157202617,-1.4341711136836515,-0.648206720326242,-3.045973399745282,-1.6746143798100899,2.11692688634348,-2.821374586530787,-2.835185191442634,-0.9086796924426935,-0.9228294062350018,0.6146848183485853,0.628080927703856,-2.8440145526963923,-0.9529299419056567,0.6373846080661614
108,-4.098032570916359,-1.7360853428966712,0.15362937968121926,-2.3141226308403033,-1.4718613120415305,-0.6721322291584768,-2.566903077055168,0.6084426862366442,-0.41475272525039486,-4.2900663833959,0.103282040645606,0.4751201830817648,-3.3575396015534484,-2.033211908021229,1.810554757317198,-1.6086508822052217,-1.5099503322042431,1.1319703308523934,-1.4255910636567966,0.12682261563709268,1.3216644864355873,-3.5192952971803364,-0.06741353298949761,2.115982308598098,-2.6950907640997945,-2.2643473218786823,0.5926914294287664,-1.9573657785702183,-1.261107807297484,-0.7802612298796451,-2.7988437476127332,-1.678516411989524,2.0892731973333074,-4.13856913458901,-1.7533150444230667,0.0937308746498342,-2.3532453028755365,-1.4455701441972588,-0.7881518160073328,-2.532536303928324,0.527042950560322,-0.41601912865339796,-4.317756349963863,0.1956946132747177,0.42124901823107413,-3.258771462672185,-1.9926185707835278,1.853839233561911,-1.4582203506655822,-1.6560304888385156,1.0108581629774949,-1.6438826820320898,0.292760758238769,1.3591516869723566,-3.435468472415283,-0.011623557229988535,2.194608681706917,-2.7339986124485307,-2.2086278554119585,0.4628427752792845,-1.9453170629768273,-1.4185892145847165,-0.6170220027231049,-2.885331669265233,-1.7845643252552197,2.186249444328688,-4.193871152900564,-1.7412514405817792,0.130721910860649,-2.4215544321118596,-1.4942952777193388,-0.7625339846346082,-2.537154856967783,0.4772443123792496,-0.44683129784366327,-4.309471577756487,0.2302881495168092,0.4464245976515939,-3.2743441098040034,-1.9693836353683796,1.8920923201488102,-1.502027389015299,-1.7224274725059392,0.998836424653553,-1.6176278138712226,0.24911211759264906,1.314539111444498,-3.389944534659927,0.002155954730208798,2.2077950069397554,-2.8190491647439506,-2.224724354068506,0.4858534960593648,-2.01777786752907,-1.4914716825079628,-0.6323168075656727,-2.9247670715914134,-1.7931604990295966,2.186611081136011,-2.7846819815532977,-2.7911906730756786,-1.016722420618138,-1.0232218980591312,0.7112490807672561,0.7055760845748842,-2.818871815541053,-1.0434467115965986,0.7110174417136629
109,-4.089739711189824,-1.8039247492082369,0.24818018514847937,-2.55939342092886,-1.6251670728339458,-0.5156863272949699,-2.595899230814752,0.48913851903980365,-0.4422142472004826,-4.387405979938144,0.2348408819898194,0.4935134178285022,-3.207315978141686,-2.0814694140148102,1.9817419541547225,-1.4702507572472945,-1.7610070591906084,1.0482949215351158,-1.4978453146785862,0.06501222840870147,1.3081370640002903,-3.165285955642305,-0.031225789788961206,2.1908619766624464,-2.756507336636479,-2.5079320779869323,0.5402762617946555,-1.876506428143343,-1.642502868184327,-0.6978876112012934,-2.7250113812840127,-2.063772412125481,2.183859355529838,-4.177313347172042,-1.8305011532282358,0.2637646445751325,-2.448083226514089,-1.6030200855153853,-0.7451063786093455,-2.529898365306813,0.38044647464150994,-0.39725999086246633,-4.262991626955884,0.12868227522587605,0.5675316019157957,-3.1858265840328994,-2.074853694958029,1.9627459247018544,-1.4376605897804442,-1.8185121293150923,0.9910990817170502,-1.5283498263296318,0.14101706850498164,1.3160405996783404,-3.2669463978208326,-0.08359686566902846,2.278977974605275,-2.7676583565637256,-2.3318371761924443,0.5428823656792683,-2.0284866799290073,-1.5885388740419106,-0.6031632031043408,-2.782830619942584,-1.875653320758147,2.2646629007892187,-4.19045304483714,-1.8375392455108597,0.27092781114382014,-2.47699987223166,-1.553256127689027,-0.7206675368735624,-2.5959675127105,0.41092551888665774,-0.3631243090337273,-4.30942068531598,0.12664240106482516,0.6284710389836554,-3.1657946013511586,-2.0848721551220333,1.9706046939707174,-1.4523414287456788,-1.8005890373002007,0.9790093459533347,-1.571309069224519,0.16359260927548414,1.33655257379317,-3.284762241829999,-0.12069050854634844,2.3281479218105527,-2.7916553266716995,-2.3101095530494513,0.5355827715886186,-2.0662831298179407,-1.5477135964574285,-0.6144553066521352,-2.801414359441299,-1.9094922606045164,2.2471348585183417,-2.757378317695026,-2.765095056395268,-1.15709180126318,-1.1414879528459911,0.7580979046324822,0.7674705019168894,-2.7914910247434155,-1.1330092686411726,0.7816530784729804
110,-4.120951091101166,-1.9977196410768183,0.385419729593608,-2.457720573385456,-1.5695528011287425,-0.6499037568467243,-2.685821207886202,0.38135570959979476,-0.28958914894937143,-4.254584479409001,-0.02792725126437818,0.7901295464136198,-3.153425897066924,-2.201952325323209,1.959471551453932,-1.5173787023855412,-1.8500018027115674,0.9762432906116129,-1.4474565194167224,0.03707653310068173,1.3951443132463912,-3.119120196126595,-0.19791717598412845,2.357375985073471,-2.7484058240016633,-2.35767970918585,0.5828684384768531,-2.3245937381305684,-1.5868949762634346,-0.37343960482986915,-2.7123324047878836,-2.096227310272982,2.3355942147629682,-4.189575103590983,-1.9087947976699207,0.40684511205225743,-2.527418294556691,-1.6091177471535616,-0.6918967117419167,-2.6179618711408397,0.3563367751740967,-0.2552952881689313,-4.286248686493903,0.03417683643415792,0.7986745210602687,-3.094645869482182,-2.206582426941031,2.032189400656363,-1.4117938064804307,-1.8792995412853384,0.9706867977264806,-1.5122068348189177,0.06304457977449807,1.3839454866302079,-3.1865039877657604,-0.2320117432929888,2.4375529352130516,-2.758394626297198,-2.39662482136092,0.5803847677556193,-2.1003434326688035,-1.593245436057765,-0.5745341770546047,-2.6773326692500654,-2.0131593469626425,2.3179823355723554,-4.180595204859341,-1.9342910563078781,0.40901672831470515,-2.5321391444169596,-1.6117074094823987,-0.6765855964762645,-2.651908979959198,0.3443495980728992,-0.27721588093939575,-4.300365040401579,0.021765951247419646,0.8083864438515739,-3.054430117811723,-2.1984515643225855,2.0405716378168166,-1.4059740573693418,-1.8758679174971062,0.9549693130258469,-1.5257438929115796,0.08018909005819164,1.3543390285627157,-3.1741999533539613,-0.24239455676728794,2.439941353353685,-2.763342172228782,-2.3940937387913164,0.5821505917860589,-2.11594597229346,-1.6029439386607827,-0.5946927087695933,-2.676328477912185,-2.0234196004874496,2.2982593587918285,-2.776526421245247,-2.760220471140525,-1.2243127955009667,-1.2168434244855832,0.8608467780914992,0.8551395617910138,-2.761906637592556,-1.2215331948125723,0.8490127517561796
111,-4.133016699561708,-1.9121181208467302,0.41865687291316434,-2.513534597144104,-1.610642836079975,-0.644676788416395,-2.6708077347581236,0.3804584432305598,-0.10221351687568732,-4.396560295964428,-0.0021780814369775775,0.9789919078446095,-2.933320737373508,-2.3026205174423033,2.086692725244776,-1.243855499257591,-1.9566054173441438,0.8148565880598917,-1.52038307871396,0.016833587597670268,1.4907497591717218,-2.998302522828866,-0.4477960071413318,2.791253095636299,-2.707661892653361,-2.349072989892857,0.6102017313824558,-2.1131524571850475,-1.5732644893489085,-0.45128753668779154,-2.444184236544769,-2.047539799120086,2.3082741437910426,-4.145496593168895,-1.9798764421867252,0.5245670627299729,-2.5633387275994077,-1.5649350067840269,-0.6520404680050419,-2.680172318415107,0.36771958117674575,-0.09255268676568573,-4.270605941120795,-0.06721256095572081,1.038453593802087,-2.9443291675631658,-2.3387335528646327,2.060050682352986,-1.3399695864586811,-1.8977971014968493,0.9209728493702208,-1.4674658997953647,0.01286545225118596,1.4563974478160104,-3.0646567118618138,-0.39518723060124117,2.5890458326754566,-2.6935627275542484,-2.4326278747936025,0.5818024788340008,-2.130407629259423,-1.5428062172257042,-0.5598460363557908,-2.515544451278819,-2.1496484306810095,2.3314007887726267,-4.164254520608365,-2.0313916373883716,0.5444436885040531,-2.5866726224016032,-1.6696850422051213,-0.6304621347223404,-2.7046764665502927,0.27751269507072407,-0.18944505487853236,-4.282258364757055,-0.08419390011252603,0.9854607683478613,-2.94060814717506,-2.309940216542473,2.101717024124602,-1.3630262489682974,-1.9482336213592226,0.9268112008982086,-1.481030093116987,-0.001035884083377292,1.3678282807420168,-3.0586119913237493,-0.3627424792666274,2.54273410396841,-2.734139423751159,-2.4766120636927584,0.6253731747401787,-2.1664883816555927,-1.657211339800749,-0.5731070078632171,-2.5499210670825914,-2.1347594991273837,2.3397828169104535,-2.6977072501804966,-2.7105045230977933,-1.2549587479840985,-1.2716581258328712,0.9364999074603714,0.927113776838804,-2.730153393399159,-1.3089357262279897,0.9128306237065176
112,-4.198579735119791,-2.095460917939317,0.769987030604798,-2.6625668071642044,-1.6207069099087472,-0.4372175052949079,-2.8456034648533066,0.12672262236989118,-0.11419572809345391,-4.224320499964686,-0.2435395711187368,1.294215448898011,-2.782280856231697,-2.415217304033515,2.0102085876021354,-1.455158730188652,-1.9895635213378575,0.6813865741592877,-1.3359900434409149,-0.09584103157356501,1.7012763913748503,-2.7075725531813526,-0.49966811655263554,2.625486797376462,-2.6045138293699845,-2.38728549648451,0.5012770349189781,-2.39625808626527,-1.772769003644769,-0.4915096345155272,-2.372913289826832,-2.1363592951642487,2.251571605918756,-4.166628832034855,-2.0817741222811517,0.7349542855194747,-2.7361846259603566,-1.646446420765488,-0.6156471928525811,-2.7911616939388018,0.2789853187190914,-0.0227554993311323,-4.235172622187829,-0.17582895998956594,1.283306020719333,-2.7909953232502582,-2.453697912175584,2.112850036427548,-1.3341294604076652,-1.9927269715167772,0.7971978868183415,-1.4024856552710525,-0.08904647597467541,1.3671928046435977,-2.853084797712822,-0.5170307631649708,2.676012663800188,-2.7169145016203906,-2.529139378696545,0.6142712699530708,-2.2954407881632775,-1.6236084143304637,-0.5751240220698537,-2.3335935308065943,-2.266043178730998,2.33377920582208,-4.141405130924185,-2.1287216689717368,0.676674223370691,-2.6402947370865437,-1.7272241064801859,-0.5824791798435258,-2.7539713729459647,0.21041469274951918,-0.10015822220292026,-4.255081766783606,-0.1910828697420317,1.1589951810112966,-2.8246875423835425,-2.419162008857589,2.153799539988988,-1.3235771485459011,-2.0176644463660383,0.8946461367747713,-1.4372537844053221,-0.08002564713633298,1.376967094415377,-2.9383641782429635,-0.48152320962788386,2.6361204976295936,-2.7040719807701876,-2.557602757476314,0.6650799406625798,-2.2176205397298014,-1.7105655230893309,-0.5497833928329137,-2.4226006488775917,-2.2433364406626337,2.3715413587552865,-2.6896143541460633,-2.695981075577628,-1.37542623139891,-1.3723961162642844,0.9811351457226717,0.9732761326772787,-2.696266257335964,-1.3951358168782326,0.9728548343390202
113,-4.343653003369538,-2.1403565380222656,0.7223668521073553,-2.894544058085255,-1.7698520709753636,-0.453508529819536,-2.811706273047155,0.09727463398873179,-0.025643980464452716,-4.255902181501366,-0.4335447505682145,1.2568367530963773,-2.6548992037674792,-2.4937789622780104,2.2134196201107756,-1.3871986970279382,-2.102297620648049,0.6408945568245259,-1.3766414706426977,-0.013843615474843057,1.2343061896561425,-2.872425249789272,-0.5656182203663651,2.8450162443483835,-2.7179823725404817,-2.706232143464642,0.5042218708468513,-2.258698243481073,-1.5588492435892278,-0.4970780651351963,-2.2969990019027113,-2.316774614095652,2.392300447475902,-4.1596113926634395,-2.210594750050726,0.8158186177917547,-2.7870507048820388,-1.7533101790167671,-0.5865982842852022,-2.867502886595388,0.17529895488915548,-0.007094464852525739,-4.254680626140144,-0.3021664448693504,1.3514286281132786,-2.7291118241857504,-2.5382465480342327,2.148337600851395,-1.3295655046018928,-2.054406074133148,0.7797392578837681,-1.42365184946553,-0.14805208144851356,1.336990026493194,-2.817956274156224,-0.5988272841107178,2.6982889406961172,-2.7046442213827966,-2.6247470103227446,0.6487254147281616,-2.345845885439606,-1.7197636784377937,-0.5614632079179951,-2.2690060624243245,-2.337999095293122,2.3519156995477646,-4.112038617072651,-2.22615795755248,0.8051864794038788,-2.692695271646391,-1.7843584455713017,-0.5328260986414037,-2.7995005598350273,0.1430594726069807,-0.009707757249862059,-4.218843905261288,-0.2987400393741978,1.3283048207954204,-2.7070271942688606,-2.5259468164156607,2.196613639514094,-1.2876838488426001,-2.0841473044344823,0.8586010614688113,-1.3944891370312367,-0.1567293862561998,1.381719402860353,-2.8138324824574967,-0.5985288982373781,2.7197319809056353,-2.6731599109104667,-2.637007110538052,0.7011141850884597,-2.2690420564118834,-1.7630568476036022,-0.5248139113316639,-2.29477110398434,-2.3489828451723507,2.3934096478707625,-2.7155136141049976,-2.6989661119942845,-1.4548975586812636,-1.464801290075269,0.9848301780951935,0.9978262026408825,-2.6602803716111127,-1.480054198049884,1.0288484955167716
114,-4.157465570497595,-2.2412456730207984,0.9520494297519041,-2.741799357921334,-1.9386568770466852,-0.35134805594966406,-2.7745073277877608,0.02016307321402002,0.18173185868656005,-4.223338136316475,-0.48519858257006226,1.416751188154206,-2.765091567783856,-2.5829766682993633,2.046875867175165,-1.3782256454447404,-2.3552363169793287,0.8102112591460421,-1.3678302275517231,-0.26377170612050116,1.27780868141958,-2.8026250070250827,-0.6671184887169161,2.7381833842996572,-2.609782635839666,-2.803294316759847,0.7514399715946617,-2.1901154487400807,-1.7561192720020178,-0.5395384883171274,-2.141110278185096,-2.4756059899907963,2.40608939857989,-4.1294275909013844,-2.3098580472038517,0.8940596990049856,-2.765200209496646,-1.8772651500286879,-0.5242323107444045,-2.812007168043799,0.05433849527572088,0.04895778664313455,-4.191596594515106,-0.3983788592130306,1.4235851159545014,-2.6899113059650794,-2.6532650051234112,2.2128303701250993,-1.297969380702579,-2.1943862561143552,0.8279762624214424,-1.358959144061229,-0.28491863801666706,1.3791385516176828,-2.745263497573992,-0.710836709628619,2.756517178416856,-2.6823566679744966,-2.745415369522719,0.7133741553197914,-2.323322241961501,-1.8499585355895176,-0.5038106781164611,-2.2248868924785805,-2.4589149022453087,2.410872610510837,-4.076164133271583,-2.3235736645885687,0.9294732774407286,-2.7435606831146995,-1.8411202743188602,-0.48169884914314,-2.8409776023210718,0.07545515695075022,0.08154937331836631,-4.173581052477954,-0.40699823331895857,1.4927214999022347,-2.5879847124750466,-2.6301309063411837,2.229990355009,-1.2553812623181642,-2.147677516071475,0.8188182284251314,-1.352798181524536,-0.23110208480186478,1.3820664508866376,-2.685401631681419,-0.7135554750715736,2.793238577470506,-2.6414184679932804,-2.7147694481474245,0.7333336973175535,-2.320443252471687,-1.8147358520412962,-0.4982971064954793,-2.1668301752206887,-2.451539472537775,2.4053013801104175,-2.650171927553946,-2.6564455176067625,-1.5953691652992994,-1.5844417252191314,1.062750408594625,1.0581153401048604,-2.622231014079103,-1.5636134336625667,1.0805906258401778
115,-4.066369581119568,-2.437272073346934,1.070253449578038,-2.8919113150944638,-1.9991276803848657,-0.5681534626278086,-3.0381511361025026,-0.11411393806185954,0.1891992699792389,-4.208635807969769,-0.46432297748922896,1.6550677156893905,-2.6647655408218824,-2.6660597711752967,2.3348778283851854,-1.3260683561931128,-2.1662394202354394,0.6898048185697865,-1.302463631550657,-0.4295542863743791,1.1986962236007623,-2.5917454189552367,-0.8387760953788931,2.8165822210080678,-2.727261193000463,-2.830827002066295,0.7885407969128585,-2.3759957900692585,-1.8474026978909281,-0.537349148084098,-1.9219962116958744,-2.6684731302288998,2.4559256539485856,-4.094750900532887,-2.435879954407131,1.086715414839334,-2.8947902918627952,-1.958514656268592,-0.4599009233496172,-2.9303490402044745,-0.03279290719872319,0.13353124820877693,-4.149576531615648,-0.530365724944807,1.6380995910911682,-2.5191549796644184,-2.7513850941858147,2.2474244900458893,-1.2888491178079726,-2.2472645119309904,0.7314750007659825,-1.3402268833582058,-0.3438816756073968,1.3042404924168514,-2.5665141277610317,-0.8148563490712795,2.812491233185034,-2.6635694242089967,-2.8328565585252554,0.7542987180368388,-2.4539702850090914,-1.9200107583919976,-0.4846800248288827,-2.041198672486226,-2.54654051103648,2.3985431910300985,-4.033808475904718,-2.420838552758395,1.0490441142706206,-2.7925754451362685,-1.897539797685868,-0.4292992072446875,-2.8781240256521317,0.007614331160188392,0.17325301929882597,-4.119357056420581,-0.5156844239123386,1.6515963408141343,-2.467915119478077,-2.7315573295974658,2.2537979638260146,-1.2266820887096275,-2.2082585745249386,0.7754546423107064,-1.3122306692254906,-0.3031044456788825,1.37800686885422,-2.55346369999394,-0.8264032007514095,2.856350190369528,-2.608858137178207,-2.790837095853181,0.7616113216547851,-2.3715064870570046,-1.8656528009508495,-0.4703376280386746,-2.0391680031674904,-2.5508557965734218,2.4071696242399137,-2.646851271142981,-2.6311772958647044,-1.678379006603002,-1.674031700142588,1.0994041242690917,1.1056580392219522,-2.5821535643566844,-1.6457379715569602,1.1278770227595807
116,-3.866826981750402,-2.469728439790671,1.1431746757208263,-2.8922531111495866,-1.8500360755657057,-0.5181314629196672,-3.007682943549045,-0.10020153164911502,0.3888066440474447,-4.018286438470101,-0.7214247393461961,1.7732715665785637,-2.4086018771617312,-2.9010551887337006,2.365831464065477,-1.3387511911153425,-2.1050237955416806,0.8115044084074523,-1.1637378221564145,-0.41899674674725557,1.3545626061708238,-2.561731855232365,-0.9893434446466389,2.958183231663859,-2.4458784006826075,-2.975876018163181,0.749284865537187,-2.43703744657793,-2.0554361556970133,-0.38191089507340786,-1.9845647329139717,-2.6663293833204453,2.3538120699620033,-4.001823371464164,-2.5586714084220024,1.1422837588017318,-2.8522027232748974,-1.9642422282560488,-0.40200620840129164,-2.934902886760356,-0.07350762511066211,0.2908962126458482,-4.104079764390975,-0.686585683440956,1.7925556302183874,-2.391622795425168,-2.8817126021039345,2.2523243204296466,-1.2118348379440014,-2.2611579037182743,0.7394115103466656,-1.3101024076845422,-0.392179553279951,1.4108499774904364,-2.4870859276902446,-0.9791254716441956,2.91770834124192,-2.5666619726056825,-2.8914773884103133,0.7602842278943576,-2.4134692203141666,-1.9102307883520735,-0.43385758519439244,-1.917076155627111,-2.6694417525606817,2.403938863580205,-3.9850160910463983,-2.5178192490655604,1.1634270984273094,-2.839423406483289,-1.9536448406703313,-0.37583397039349986,-2.9106705175110807,-0.06044575509994288,0.26504126829624486,-4.056263202074191,-0.6246201634951716,1.8043023371170541,-2.347169562752102,-2.8300762895103473,2.2679425082097993,-1.201576878188992,-2.265901881115118,0.72868143938899,-1.2728239892167843,-0.37270279554472974,1.3695566780787347,-2.4184166737798938,-0.9368772039399587,2.908817746899544,-2.575484706860747,-2.865160336482936,0.7858354592357135,-2.4219075245546775,-1.915857235477765,-0.4410458192492479,-1.9121656997397107,-2.646790348202743,2.399007007153191,-2.5568502546144996,-2.5628056421073917,-1.7503137744728732,-1.7516665822999178,1.1816717431055055,1.1703990044594104,-2.540083477473442,-1.7263541907822366,1.1705210684694394
117,-4.0087828707274635,-2.615084022548698,1.2506098546721365,-2.9209749480899383,-2.082306653460219,-0.28956167437519104,-2.772996385121353,-0.11471428547159337,0.45616369551700153,-4.123440164779352,-0.717845897534587,1.8404999961112074,-2.373786542806271,-2.9994826264926227,2.391558099547058,-1.0850326068926919,-2.296325980832821,0.5254131561342824,-1.2542312070069606,-0.40969896961140945,1.3743028505605106,-2.4650423605096656,-1.133819788012028,2.9440264051702045,-2.4876702759787297,-3.157305141263616,0.7896981109082776,-2.4570120583148003,-1.880436331796206,-0.3412515230905923,-1.7279368333332261,-2.819205077241614,2.1900455292584176,-3.9519858677589745,-2.6362751619948597,1.2290198850529839,-2.8778469344715067,-2.009890278182006,-0.3564367422650314,-2.920462400195295,-0.13491424281800013,0.3814516033243762,-4.016288523622144,-0.778952917279579,1.9248891874817282,-2.2901629113038933,-2.9872598829267907,2.25100116835626,-1.184268634380607,-2.3355170282831916,0.6959699696632501,-1.2435561216816617,-0.48178151338030806,1.4127096989007986,-2.346842059742906,-1.0997946903952593,2.962302451132645,-2.5383935731530256,-2.9633928987181903,0.7695391850724891,-2.4410439333359157,-1.9560729345215293,-0.40864463615648594,-1.808073383864915,-2.7793869972981002,2.383737552058159,-3.929849020155496,-2.6143795240006424,1.2721708125289388,-2.8837891598620717,-2.0094604912921845,-0.32151414145348656,-2.9383581119705817,-0.1287030087555061,0.3565518740258886,-3.9844179722640063,-0.733622041463964,1.950236828008314,-2.226094050053081,-2.925545485746719,2.272368166105701,-1.1800341897596565,-2.320626453038261,0.6786832121232755,-1.2346031418681669,-0.439868970501583,1.3567492276026507,-2.280663002161591,-1.0447880032100407,2.9504341815850763,-2.5412993669304487,-2.9376923591536213,0.8059105084562634,-2.4713169353026956,-1.9653975306478273,-0.410537281514336,-1.7861939652141066,-2.7392110265714207,2.3808457429707484,-2.516082386687314,-2.5108113039555313,-1.838747706751401,-1.8330216859816197,1.1937731364012103,1.2041399384201066,-2.496056265049264,-1.8053904449437974,1.2083544664035486
118,-3.9076920597395355,-2.6102174033813688,1.5141915475686738,-2.8543045052590577,-2.022074676027552,-0.22859013113450644,-3.0165512149966585,-0.21013636659501778,0.6143306385167977,-3.9982225094443273,-0.6810242857631696,2.0566210612742926,-1.9724850017820026,-3.1585119335840766,2.3256478915803585,-1.2356778577417136,-2.5139853242322423,0.6475106849156546,-1.0966335901190989,-0.5890743278311033,1.1897334665359875,-2.1497926139567505,-1.1586955444439708,3.035867216126611,-2.411339375745788,-3.014330718865291,1.0073075737480048,-2.49697805005234,-2.0489631117790554,-0.5400891540046364,-1.687877706083469,-2.861634071655599,2.4487879855333663,-3.8849022299938776,-2.684240494560468,1.4406391824649791,-2.9575142125747265,-2.098552928115294,-0.2495462296832558,-2.911935824864653,-0.21052428486581265,0.45408781902965445,-3.8650244358704002,-0.8143440323850102,2.1047979980899916,-2.138395718116199,-3.0368158420324702,2.3093722741996277,-1.1762902776677564,-2.4256163634044507,0.6460378977125583,-1.1495033819878506,-0.5589982406620844,1.3305709143741664,-2.1091795164251423,-1.1366020111102788,2.9876205356024457,-2.5238779374777054,-3.0360609416546254,0.8573665610518104,-2.5269889271766104,-2.0508256040433426,-0.34329543572849386,-1.6439239090490334,-2.8323518151768017,2.3926338401469645,-3.868386784033395,-2.7103805859022247,1.3748460948162307,-2.925359415488836,-2.0650087583077257,-0.266554095973103,-2.9609393403205804,-0.19713033723965578,0.4474236859341646,-3.9039667088651395,-0.8425021648341547,2.0888238767234983,-2.1050282126915105,-3.0178304326343226,2.2670574714638936,-1.1620008441469514,-2.3724586050398235,0.62565728067456,-1.1975807689786957,-0.5045801839717536,1.3396350625818276,-2.140608137523255,-1.1499520115662527,2.9810352533711613,-2.506298832882237,-3.0083892007380415,0.8217572422685786,-2.519401524505869,-2.0143204611783654,-0.37893241809435363,-1.6616117540518522,-2.827995377114485,2.3527575059052195,-2.4388685895382496,-2.4443214882912687,-1.8971497967416768,-1.8986302325464217,1.2792107982418732,1.266389577932768,-2.450107483953484,-1.8827771016842547,1.241227905424698
